origin,timestamp,horizon,analysis_period,actual_P_kW,actual_Q_kVAr,S24-T10_P_kW,S24-T10_Q_kVAr,S24-T30_P_kW,S24-T30_Q_kVAr,S24-T60_P_kW,S24-T60_Q_kVAr,S36-T60_P_kW,S36-T60_Q_kVAr,S48-T60_P_kW,S48-T60_Q_kVAr,SNaive-168_P_kW,SNaive-168_Q_kVAr,SNaive-24_P_kW,SNaive-24_Q_kVAr
2022-02-13,2022-02-13 04:00:00,5,primary_54,1758.6,612.0,1655.350635146758,538.3355743971237,1654.1644141682136,516.9335806374118,1674.407295496799,558.577835991945,1666.3190002218084,529.5427019294806,1623.501573477168,556.5437300604256,1784.1,536.4,1684.8,600.6
2022-02-13,2022-02-13 05:00:00,6,primary_54,1798.2,611.7,1704.6469615285102,546.0643420868179,1678.384950361534,504.3832119255949,1687.3224751914702,552.731172918173,1693.166030191957,523.4023812444157,1669.3523182486515,557.3064300284356,1834.5,534.9,1666.8,571.8
2022-02-13,2022-02-13 06:00:00,7,primary_54,1820.7,594.6,1719.2800855518092,530.3157521558089,1724.586577262029,501.89548183151015,1741.008781648286,545.2857078721241,1732.6510267685585,523.0453247741243,1717.8776184673543,548.0738612422849,1847.4,526.8,1678.5,555.6
2022-02-13,2022-02-13 07:00:00,8,primary_54,1916.7,626.1,1811.6172613927915,558.8357060774174,1827.40995936684,530.4024616810043,1859.091534221208,575.5564730285696,1835.9138439060405,550.2028499711769,1816.42620500701,585.9354315488682,2025.9,601.5,1765.8,577.5
2022-02-13,2022-02-13 08:00:00,9,primary_54,2088.0,667.2,2073.7352422875747,657.4560295072057,2044.246049118613,632.0781903941988,2095.964853665476,629.9724534337719,2081.683105034194,643.1751341275607,2061.8332453061494,655.767147012344,2257.5,675.0,2016.6,622.8
2022-02-13,2022-02-13 09:00:00,10,primary_54,2217.6,734.1,2254.479159347599,778.8634700278102,2190.334044726967,693.3964576476778,2299.3335260709487,681.5271545448281,2251.638069715484,706.2261103958181,2254.416797828806,740.131171205712,2410.8,763.8,2094.9,635.1
2022-02-13,2022-02-13 10:00:00,11,primary_54,2286.6,741.3,2263.355694882593,705.5248497356506,2157.783156150617,664.1659785619544,2280.588090958437,659.6779785779297,2242.647962993564,671.3515076894572,2271.7274952053126,691.3717559070129,2401.2,714.0,2148.9,636.0
2022-02-13,2022-02-13 11:00:00,12,primary_54,2213.7,685.2,2220.8638172517644,675.3140654597523,2095.055255962246,648.8633499773938,2250.443161453875,643.921903942308,2207.7908717065934,657.6679598911178,2237.8339434561444,656.7358907972913,2376.0,674.4,2097.0,591.6
2022-02-13,2022-02-13 12:00:00,13,primary_54,2159.1,642.3,2141.3960454250127,629.7784107254865,2054.901459579254,658.2845704162404,2202.747627986821,616.6629369376483,2155.60904889406,650.6395124993021,2185.398892968625,639.0978920945611,2310.3,658.5,2080.2,567.3
2022-02-13,2022-02-13 13:00:00,14,primary_54,2124.0,662.1,2146.44847362152,629.6735955169523,2041.624603225163,668.6323313884063,2158.271437637293,611.5578734701957,2132.884614036627,652.9823525268073,2158.327176951185,645.017449932402,2265.3,647.4,2042.1,563.1
2022-02-13,2022-02-13 14:00:00,15,primary_54,2051.1,653.4,2149.84115828251,651.9257571135145,2037.7357835405496,675.3097694085304,2125.1616925152475,625.9531208985312,2123.953355321827,660.3761595310694,2137.3490967799944,667.3055124725593,2276.1,661.2,2017.2,566.4
2022-02-13,2022-02-13 15:00:00,16,primary_54,2121.9,675.0,2132.825472845667,663.0650539954105,2021.2056856656184,634.5208102378467,2121.7106452698627,612.0417919506805,2119.544205421275,629.6900815702502,2122.940996468643,612.2178456568138,2304.6,672.0,2032.5,585.3
2022-02-13,2022-02-13 16:00:00,17,primary_54,2149.5,642.6,2108.165791251379,640.9316800902806,2000.494106594842,603.7856801201232,2088.6189922495087,556.102022871788,2068.147072368072,585.4234998342147,2090.07753984668,559.4377427941249,2238.6,597.9,1939.8,502.8
2022-02-13,2022-02-13 17:00:00,18,primary_54,2223.0,592.5,2245.0383056944074,607.0338469513414,2113.7562711397327,578.8762457384375,2177.535906146832,547.5520092538358,2149.1593550526586,559.2099015654517,2145.817257126824,547.3146415556482,2287.2,550.5,2083.8,509.7
2022-02-13,2022-02-13 18:00:00,19,primary_54,2292.3,561.9,2291.522474158919,590.325319360093,2201.02594657326,572.1033769896875,2253.079876400607,548.4662837883765,2233.058281449709,551.1862452502647,2223.2483062738424,551.6633488668466,2337.0,534.3,2230.5,544.8
2022-02-13,2022-02-13 19:00:00,20,primary_54,2318.4,588.3,2255.757079862032,579.9355591830805,2203.69906138384,556.451891078944,2270.848905560943,551.9038027685734,2254.273383794169,542.9637150641319,2251.8138797086585,567.0550539139817,2370.6,556.8,2264.7,572.7
2022-02-13,2022-02-13 20:00:00,21,primary_54,2319.3,596.4,2254.6424516418897,572.4321778992671,2182.999535115672,543.3250153997079,2253.542654623257,552.5404234920156,2248.4083264029846,543.5310390894069,2228.866797103816,555.7105610548015,2319.6,548.7,2254.8,598.5
2022-02-13,2022-02-13 21:00:00,22,primary_54,2278.8,576.3,2213.565184311247,576.0726929344233,2133.742139865716,539.2336539053131,2206.085348687921,559.8987212389047,2191.8769191391366,546.4033928266549,2164.565221484452,552.5150736119265,2242.8,542.7,2180.1,590.7
2022-02-13,2022-02-13 22:00:00,23,primary_54,2146.8,585.0,2101.475202769062,572.1470071555593,2061.349207243243,537.0572249835673,2136.12317359128,564.7871642636707,2105.2218508182305,548.500249505322,2095.360955549094,565.7621723037378,2142.3,560.4,2124.9,588.3
2022-02-13,2022-02-13 23:00:00,24,primary_54,1945.2,553.5,1945.005805989996,574.4822049984533,1923.8764156102288,522.5166376106101,1969.8253450740965,557.3855668657372,1953.495595167984,544.0473453253453,1952.871642921987,558.8766983690682,1970.1,549.9,1980.9,569.7
2022-02-14,2022-02-14 00:00:00,1,primary_54,1830.3,559.5,1818.3547195162528,574.6105413027416,1824.2446482925327,547.4948711467816,1840.2372416462736,568.5781382405916,1844.955770815157,558.4122143646298,1829.792494289018,572.3660454013583,1893.3,573.3,1839.6,564.9
2022-02-14,2022-02-14 01:00:00,2,primary_54,1749.5,578.1,1783.7098412464543,582.6022886828532,1764.363872697136,544.5950742376613,1769.3183014440503,583.7950234226377,1795.0936158063516,568.7241731172161,1792.4339765486932,573.9422894980454,1782.6,572.1,1772.4,581.4
2022-02-14,2022-02-14 02:00:00,3,primary_54,1733.1,600.0,1737.7822256567088,601.3008235451986,1727.3872531015156,542.1869238004842,1760.075864993578,588.8565198485082,1779.2139624915571,576.3911613793475,1789.5787054696143,579.5214001058193,1773.0,591.3,1775.7,607.2
2022-02-14,2022-02-14 03:00:00,4,primary_54,1724.1,604.5,1744.2273566020324,617.3912224870121,1715.5353775219403,541.0935733576337,1759.4666345538776,594.3898610502904,1769.1935600002082,578.577816706988,1778.5136753181391,588.3865476422753,1762.8,605.7,1754.7,610.2
2022-02-14,2022-02-14 04:00:00,5,primary_54,1735.2,607.5,1746.1670090399873,605.898349918931,1723.9127630181804,533.0098668828133,1782.0272257251008,585.444706781167,1780.5959594382598,576.7776484129148,1797.4327417101763,580.5705941838268,1755.0,606.3,1758.6,612.0
2022-02-14,2022-02-14 05:00:00,6,primary_54,1815.3,605.7,1855.5868986535168,615.7443460733817,1787.7626517691613,522.6473648005345,1842.0558419673048,589.7658891009735,1844.3183478036544,575.2949267775392,1852.8129420878845,591.7993496324725,1831.2,598.5,1798.2,611.7
2022-02-14,2022-02-14 06:00:00,7,primary_54,1915.5,573.9,1951.8638467681133,597.6498497279514,1879.25705703764,519.6596544347389,1936.3058886772587,578.995557581576,1949.3671653230456,570.9277451033041,1934.5955356119025,577.1733179150783,1916.7,561.6,1820.7,594.6
2022-02-14,2022-02-14 07:00:00,8,primary_54,2145.0,609.6,2068.190612704865,654.3593956296396,2053.7133348743805,596.0723547679993,2074.524965304792,684.8100216666387,2111.5184535268586,650.2627590958731,2079.5623916338413,682.1754852209015,2058.3,612.0,1916.7,626.1
2022-02-14,2022-02-14 08:00:00,9,primary_54,2375.7,831.0,2282.75122226281,932.48780053468,2338.6491592863754,871.1390421333533,2353.3935022338524,933.1101755266064,2377.630780919172,905.043583460863,2345.036869792279,894.4827964331769,2272.5,748.8,2088.0,667.2
2022-02-14,2022-02-14 09:00:00,10,primary_54,2639.1,1149.0,2469.2628784840203,1050.2803041015509,2530.3688173968694,1111.578627721744,2523.790155733439,1064.132839984382,2545.522781187292,1077.0980563471614,2525.5715348925214,1080.5586115963035,2516.1,1005.0,2217.6,734.1
2022-02-14,2022-02-14 10:00:00,11,primary_54,2633.1,1223.7,2529.534820737132,1031.5006760279618,2532.855273628496,1124.6733515188112,2523.376556847976,1059.820601546246,2521.9785710719,1077.7375967514836,2501.014938398582,1069.4193633328125,2569.5,1021.8,2286.6,741.3
2022-02-14,2022-02-14 11:00:00,12,primary_54,2578.8,1249.5,2557.160960248064,1035.5843962266954,2518.704876571789,1113.6455650571022,2481.810605152738,1023.8475743976344,2482.328557549191,1058.7502114242964,2469.427447199601,1049.2030459902965,2483.1,953.4,2213.7,685.2
2022-02-14,2022-02-14 12:00:00,13,primary_54,2569.8,1268.1,2506.883044725671,968.3780150332324,2470.7705378333835,1076.1874866694463,2421.6221663415167,986.9526825443488,2436.7811826096377,1015.2029963725596,2436.1760274678004,986.513282577155,2550.6,977.4,2159.1,642.3
2022-02-14,2022-02-14 13:00:00,14,primary_54,2429.7,1154.1,2512.472160883872,1031.425899869981,2463.4620566549784,1118.32101860568,2429.093310112737,1017.8455597299364,2437.0925975682494,1038.5054344726989,2484.8742944886344,1040.3018347536806,2523.3,999.3,2124.0,662.1
