configuration,analysis_period,origin,timestamp,horizon,target,actual,prediction,error,fit_end,history_end,source_file
S24-T10,primary_54,2022-01-03,2022-01-03 18:00:00,19,Q_Power,848.1,804.0939371101817,-44.00606288981828,2022-01-02 23:00:00,2022-01-02 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-03,2022-01-03 19:00:00,20,Q_Power,562.5,728.7416483470666,166.24164834706664,2022-01-02 23:00:00,2022-01-02 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-03,2022-01-03 20:00:00,21,Q_Power,480.9,692.5827845236497,211.68278452364973,2022-01-02 23:00:00,2022-01-02 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-03,2022-01-03 21:00:00,22,Q_Power,477.6,683.679343740807,206.07934374080696,2022-01-02 23:00:00,2022-01-02 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-03,2022-01-03 22:00:00,23,Q_Power,458.1,696.2936743072953,238.19367430729528,2022-01-02 23:00:00,2022-01-02 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-03,2022-01-03 23:00:00,24,Q_Power,433.8,655.2363353680984,221.4363353680984,2022-01-02 23:00:00,2022-01-02 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 00:00:00,1,P_Power,1711.5,1719.3281985845797,7.828198584579468,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 01:00:00,2,P_Power,1616.4,1656.7032584871265,40.303258487126186,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 02:00:00,3,P_Power,1545.0,1610.8049753618457,65.80497536184566,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 03:00:00,4,P_Power,1518.0,1490.8556414044913,-27.14435859550872,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 04:00:00,5,P_Power,1556.4,1452.5711733195978,-103.82882668040224,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 05:00:00,6,P_Power,1631.1,1574.463310701881,-56.63668929811888,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 06:00:00,7,P_Power,1715.1,1706.1030245033853,-8.996975496614596,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 07:00:00,8,P_Power,1915.5,1807.3416033476049,-108.15839665239535,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 08:00:00,9,P_Power,2346.6,2116.525680481403,-230.0743195185969,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 09:00:00,10,P_Power,2541.0,2411.361292259787,-129.6387077402128,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 10:00:00,11,P_Power,2520.3,2494.6114779619024,-25.688522038097744,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 11:00:00,12,P_Power,2512.5,2436.269350654572,-76.23064934542845,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 12:00:00,13,P_Power,2564.7,2305.724562260209,-258.9754377397903,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 13:00:00,14,P_Power,2430.3,2355.129132412677,-75.1708675873233,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 14:00:00,15,P_Power,2480.4,2404.408856645672,-75.99114335432841,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 15:00:00,16,P_Power,2518.2,2457.0759915592994,-61.12400844070044,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 16:00:00,17,P_Power,2363.1,2368.6346259874267,5.534625987426807,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 17:00:00,18,P_Power,2481.6,2356.714131766309,-124.88586823369089,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 18:00:00,19,P_Power,2475.0,2293.6972544183727,-181.30274558162728,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 19:00:00,20,P_Power,2336.7,2279.6583555440675,-57.04164445593233,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 20:00:00,21,P_Power,2243.4,2195.992524664569,-47.40747533543117,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 21:00:00,22,P_Power,2200.2,2187.2190713599666,-12.980928640033198,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 22:00:00,23,P_Power,2070.3,2074.493516608462,4.193516608461778,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 23:00:00,24,P_Power,1950.9,1870.726225485308,-80.17377451469224,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 00:00:00,1,Q_Power,444.9,458.6858317277215,13.78583172772153,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 01:00:00,2,Q_Power,422.1,462.1718146271738,40.07181462717375,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 02:00:00,3,Q_Power,405.3,471.7729854798414,66.47298547984138,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 03:00:00,4,Q_Power,408.0,464.92858131247664,56.92858131247664,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 04:00:00,5,Q_Power,418.2,441.7443036397104,23.54430363971045,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 05:00:00,6,Q_Power,420.0,460.1257969589085,40.12579695890844,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 06:00:00,7,Q_Power,408.0,476.8630427581022,68.86304275810221,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 07:00:00,8,Q_Power,529.8000000000001,463.6172140928672,-66.18278590713288,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 08:00:00,9,Q_Power,872.4,781.2814865649095,-91.11851343509043,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 09:00:00,10,Q_Power,1151.1,1021.7479105291764,-129.35208947082356,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 10:00:00,11,Q_Power,1173.3,1099.287901522931,-74.012098477069,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 11:00:00,12,Q_Power,1101.6,1053.1989157002365,-48.401084299763625,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 12:00:00,13,Q_Power,1164.9,982.8316671345374,-182.0683328654627,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 13:00:00,14,Q_Power,1180.2,1013.1142599277384,-167.0857400722616,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 14:00:00,15,Q_Power,1201.5,1042.146981783536,-159.35301821646385,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 15:00:00,16,Q_Power,1206.3,997.5289817498324,-208.77101825016743,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 16:00:00,17,Q_Power,1010.1,798.6426845473188,-211.4573154526812,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 17:00:00,18,Q_Power,1002.9,714.8836389827171,-288.01636101728286,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 18:00:00,19,Q_Power,947.1,660.2894127532958,-286.81058724670424,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 19:00:00,20,Q_Power,699.3000000000001,641.9893639779052,-57.310636022094855,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 20:00:00,21,Q_Power,570.6,638.8579135942907,68.2579135942907,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 21:00:00,22,Q_Power,554.7,665.4783755283979,110.77837552839787,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 22:00:00,23,Q_Power,507.6,669.6277399416872,162.02773994168717,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-04,2022-01-04 23:00:00,24,Q_Power,507.9,640.9565495561511,133.05654955615114,2022-01-03 23:00:00,2022-01-03 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 00:00:00,1,P_Power,1829.7,1802.8228074594747,-26.87719254052536,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 01:00:00,2,P_Power,1734.6,1715.9369961792663,-18.66300382073337,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 02:00:00,3,P_Power,1688.7,1640.8458515006043,-47.854148499395706,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 03:00:00,4,P_Power,1680.0,1604.0647417205669,-75.93525827943313,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 04:00:00,5,P_Power,1665.3,1605.5406587393395,-59.75934126066045,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 05:00:00,6,P_Power,1709.1,1673.0118718407691,-36.08812815923079,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 06:00:00,7,P_Power,1780.8,1753.1935162329935,-27.606483767006463,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 07:00:00,8,P_Power,1896.6,1897.305603424996,0.7056034249958429,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 08:00:00,9,P_Power,2194.2,2363.0260296702227,168.82602967022285,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 09:00:00,10,P_Power,2473.8,2495.287652664153,21.487652664152847,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 10:00:00,11,P_Power,2451.3,2552.0615272771547,100.76152727715451,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 11:00:00,12,P_Power,2484.3,2517.190807179882,32.890807179881904,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 12:00:00,13,P_Power,2567.7,2443.220735097775,-124.47926490222471,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 13:00:00,14,P_Power,2419.8,2480.508174024673,60.70817402467264,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 14:00:00,15,P_Power,2474.1,2510.333277866411,36.2332778664113,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 15:00:00,16,P_Power,2499.9,2518.1580369691405,18.25803696914045,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 16:00:00,17,P_Power,2429.1,2441.118930219927,12.018930219926917,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 17:00:00,18,P_Power,2295.9,2464.158562697471,168.258562697471,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 18:00:00,19,P_Power,2302.2,2475.925960483913,173.7259604839137,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 19:00:00,20,P_Power,2251.8,2442.643693659169,190.84369365916928,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 20:00:00,21,P_Power,2237.4,2351.1446338131063,113.74463381310623,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 21:00:00,22,P_Power,2161.5,2252.667008975835,91.16700897583496,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 22:00:00,23,P_Power,2067.0,2112.342026837171,45.34202683717103,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 23:00:00,24,P_Power,1908.9,1941.3443502848247,32.44435028482508,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 00:00:00,1,Q_Power,488.4,528.4322422162053,40.0322422162053,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 01:00:00,2,Q_Power,465.3,530.1707728445797,64.87077284457968,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 02:00:00,3,Q_Power,474.0,497.4364755864942,23.436475586494225,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 03:00:00,4,Q_Power,483.6,474.374655688164,-9.225344311836068,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 04:00:00,5,Q_Power,461.7,448.7451349635709,-12.954865036429055,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 05:00:00,6,Q_Power,426.3,450.9756023217191,24.67560232171905,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 06:00:00,7,Q_Power,445.2,438.55978952376296,-6.64021047623703,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 07:00:00,8,Q_Power,507.0,460.6143938953139,-46.38560610468608,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 08:00:00,9,Q_Power,730.2,846.1345313880377,115.9345313880376,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 09:00:00,10,Q_Power,1029.9,1185.254803506439,155.35480350643888,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 10:00:00,11,Q_Power,1044.0,1272.0777370191945,228.0777370191945,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 11:00:00,12,Q_Power,1105.2,1243.3517850012338,138.15178500123375,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 12:00:00,13,Q_Power,1166.7,1250.756899784324,84.05689978432383,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 13:00:00,14,Q_Power,1145.4,1352.02322633556,206.62322633555985,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 14:00:00,15,Q_Power,1149.3,1357.3773790053085,208.07737900530856,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 15:00:00,16,Q_Power,1115.4,1287.092637701489,171.6926377014886,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 16:00:00,17,Q_Power,932.1,1049.786106915096,117.68610691509603,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 17:00:00,18,Q_Power,714.9,908.4194958498696,193.5194958498696,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 18:00:00,19,Q_Power,677.7,768.0808139204798,90.3808139204798,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 19:00:00,20,Q_Power,614.1,711.3913427221482,97.29134272214822,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 20:00:00,21,Q_Power,570.3000000000001,680.230412548527,109.930412548527,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 21:00:00,22,Q_Power,536.7,657.4101969546092,120.71019695460916,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 22:00:00,23,Q_Power,544.5,661.2761821294963,116.7761821294963,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-05,2022-01-05 23:00:00,24,Q_Power,516.0,636.1619281329724,120.16192813297243,2022-01-04 23:00:00,2022-01-04 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 00:00:00,1,P_Power,1773.9,1762.5971676460242,-11.302832353975871,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 01:00:00,2,P_Power,1640.4,1675.8335397289309,35.43353972893078,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 02:00:00,3,P_Power,1610.4,1645.0857997742291,34.685799774229054,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 03:00:00,4,P_Power,1594.5,1610.9703964692922,16.470396469292155,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 04:00:00,5,P_Power,1620.0,1609.2497196336049,-10.750280366395144,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 05:00:00,6,P_Power,1680.3,1662.0017877332052,-18.29821226679473,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 06:00:00,7,P_Power,1787.1,1760.7006045288438,-26.39939547115614,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 07:00:00,8,P_Power,1887.0,1882.0551180517384,-4.944881948261809,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 08:00:00,9,P_Power,2384.4,2159.917409122254,-224.48259087774613,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 09:00:00,10,P_Power,2699.1,2390.74669491231,-308.35330508768993,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 10:00:00,11,P_Power,2467.2,2463.996806775101,-3.2031932248987687,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-06,2022-01-06 11:00:00,12,P_Power,2364.0,2504.1088151099,140.1088151099002,2022-01-05 23:00:00,2022-01-05 23:00:00,_work/forecasting/predictions.csv
