statistic,p_value,n,mean_difference,standard_error,ci_low,ci_high,hac_lag,status,target,loss,model_a,model_b,p_holm,better_model
2.204381955536928,0.03147882858193388,59,12353.64667994216,5604.131647381928,1135.7583779261113,23571.534981958208,3,ok,P_Power,SE,SFS_LGBM_2,own_lags_LGBM_0,1.0,
2.1691377856011553,0.03418426956522503,59,12421.285007391089,5726.369753846066,958.7105504369702,23883.85946434521,3,ok,P_Power,SE,SFS_LGBM_2,own_lags_LGBM_1,1.0,
2.3009845958936337,0.02500597809116525,59,12227.885016631493,5314.196817507397,1590.3643328379676,22865.40570042502,3,ok,P_Power,SE,SFS_LGBM_2,own_lags_LGBM_2,1.0,
-3.6331570086694382,0.0005947228350481056,59,-47764.734969110854,13146.89534615065,-74081.10524572823,-21448.36469249347,3,ok,P_Power,SE,SFS_LGBM_2,seasonal_naive_lag168,0.04600180446968318,SFS_LGBM_2
-0.5394016668717609,0.5916745215659251,59,-4423.046719654107,8199.91296153272,-20836.95586322329,11990.862423915078,3,ok,P_Power,SE,SFS_LGBM_2,seasonal_naive_lag24,1.0,
-2.5255630011642776,0.014305771232995146,59,-33023.032562819804,13075.513280641298,-59196.516110852725,-6849.549014786888,3,ok,P_Power,SE,SFS_shared_LGBM,mi_top_k_nolags_LGBM,0.8440405027467136,
2.3306690762032374,0.023269696010905064,59,12899.030682988821,5534.475406522281,1820.5744961813598,23977.48686979628,3,ok,P_Power,SE,SFS_shared_LGBM,mutual_lags_LGBM_0,1.0,
2.684651663747219,0.009449906875289075,59,15036.30186384875,5600.839046232605,3825.0044191216184,26247.599308575882,3,ok,P_Power,SE,SFS_shared_LGBM,mutual_lags_LGBM_1,0.5953441331432117,
1.8826054504191885,0.06477287002225214,59,10178.854813010461,5406.791322496169,-644.0139103548627,21001.723536375786,3,ok,P_Power,SE,SFS_shared_LGBM,mutual_lags_LGBM_2,1.0,
2.2336063046648666,0.029380249867158502,59,12690.441187377446,5681.592660655359,1317.4978207523636,24063.38455400253,3,ok,P_Power,SE,SFS_shared_LGBM,own_lags_LGBM_0,1.0,
2.216005990647715,0.03062880739876229,59,12758.079514826379,5757.240534849515,1233.7104757884372,24282.44855386432,3,ok,P_Power,SE,SFS_shared_LGBM,own_lags_LGBM_1,1.0,
2.33774372656356,0.02287207574238229,59,12564.679524066782,5374.703557663537,1806.0414405940792,23323.317607539484,3,ok,P_Power,SE,SFS_shared_LGBM,own_lags_LGBM_2,1.0,
-3.5973813902273606,0.0006655500875221072,59,-47427.940461675564,13184.01784990555,-73818.61950311437,-21037.261420236748,3,ok,P_Power,SE,SFS_shared_LGBM,seasonal_naive_lag168,0.05058180665168015,
-0.4973602753886224,0.6208153215443989,59,-4086.2522122188157,8215.879744368287,-20532.122344155505,12359.617919717872,3,ok,P_Power,SE,SFS_shared_LGBM,seasonal_naive_lag24,1.0,
3.652087448977878,0.0005602167871331047,59,45922.06324580863,12574.195959809505,20752.075343989563,71092.0511476277,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,mutual_lags_LGBM_0,0.04481734297064838,mutual_lags_LGBM_0
3.7758345164096863,0.0003775523840060719,59,48059.33442666855,12728.135785030789,22581.20248519778,73537.46636813933,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,mutual_lags_LGBM_1,0.030959295488497896,mutual_lags_LGBM_1
3.379006194122477,0.0013057314017475452,59,43201.88737583027,12785.382711335851,17609.16326106108,68794.61149059946,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,mutual_lags_LGBM_2,0.09401266092582326,
3.594924074691756,0.0006706994562621196,59,45713.47375019725,12716.1166134272,20259.400794670317,71167.54670572418,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,own_lags_LGBM_0,0.05058180665168015,
3.5805711437192747,0.0007015437401779219,59,45781.11207764618,12785.980291985376,20187.191775242653,71375.03238004971,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,own_lags_LGBM_1,0.05191423677316622,
3.6398478098237574,0.0005823013224010529,59,45587.712086886575,12524.620387656798,20516.960474632084,70658.46369914107,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,own_lags_LGBM_2,0.04600180446968318,own_lags_LGBM_2
-0.773415464750256,0.4424174128258803,59,-14404.907898855754,18625.058012652036,-51687.01216600065,22877.196368289144,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,seasonal_naive_lag168,1.0,
1.956128520207131,0.05527160242178906,59,28936.780350600988,14792.883009311128,-674.3922100520867,58547.95291125406,3,ok,P_Power,SE,mi_top_k_nolags_LGBM,seasonal_naive_lag24,1.0,
2.03731267811854,0.04619024354475909,59,2137.2711808599247,1049.0638986420565,37.34163296255474,4237.200728757294,3,ok,P_Power,SE,mutual_lags_LGBM_0,mutual_lags_LGBM_1,1.0,
-2.064118338101367,0.04348925064456817,59,-2720.1758699783613,1317.8391082366209,-5358.1174542259705,-82.23428573075171,3,ok,P_Power,SE,mutual_lags_LGBM_0,mutual_lags_LGBM_2,1.0,
-0.21673918213630772,0.8291721761813163,59,-208.5894956113762,962.3986468685382,-2135.0396937658456,1717.860702543093,3,ok,P_Power,SE,mutual_lags_LGBM_0,own_lags_LGBM_0,1.0,
-0.09892626086788309,0.9215379362099607,59,-140.95116816244337,1424.8104287564747,-2993.0191149967486,2711.1167786718615,3,ok,P_Power,SE,mutual_lags_LGBM_0,own_lags_LGBM_1,1.0,
-0.2756795189872641,0.7837740652472658,59,-334.3511589220419,1212.8255307115808,-2762.0852289651375,2093.3829111210534,3,ok,P_Power,SE,mutual_lags_LGBM_0,own_lags_LGBM_2,1.0,
