statistic,p_value,n,mean_difference,standard_error,ci_low,ci_high,hac_lag,status,target,loss,horizon,model_a,model_b,p_holm_within_horizon,p_holm_global
1.5184477359083037,0.1343340658323806,59,13687.59606844206,9014.202955266304,-4356.291592748155,31731.483729632277,3,ok,P_Power,SE,6,SFS_LGBM_1,seasonal_naive_lag24,1.0,1.0
-1.1653314449714116,0.24865511745563176,59,-831.369184247797,713.4186482612184,-2259.431765987538,596.6933974919441,3,ok,P_Power,SE,6,SFS_LGBM_2,SFS_shared_LGBM,1.0,1.0
-1.6247357717588773,0.10964142113680571,59,-17420.591173814526,10722.107235292577,-38883.22069357981,4042.0383459507575,3,ok,P_Power,SE,6,SFS_LGBM_2,mi_top_k_nolags_LGBM,1.0,1.0
4.262874500545494,7.51943629054252e-05,59,24449.21877210474,5735.383194831592,12968.601952737583,35929.8355914719,3,ok,P_Power,SE,6,SFS_LGBM_2,mutual_lags_LGBM_0,0.006541909572771993,0.15595310866585188
3.4501562113361044,0.0010509382766066616,59,20237.583279241637,5865.700576903574,8496.107877692957,31979.058680790316,3,ok,P_Power,SE,6,SFS_LGBM_2,mutual_lags_LGBM_1,0.06936192625603967,1.0
2.8702158526688666,0.0057157774068236165,59,18151.219048843235,6323.990940251182,5492.375814166377,30810.062283520092,3,ok,P_Power,SE,6,SFS_LGBM_2,mutual_lags_LGBM_2,0.29150464774800444,1.0
3.6722725679587627,0.0005255337417836359,59,21008.783631295322,5720.921647973718,9557.114743121356,32460.45251946929,3,ok,P_Power,SE,6,SFS_LGBM_2,own_lags_LGBM_0,0.03678736192485452,0.9722374222997265
3.2525790296016455,0.0019085195431603691,59,20089.26458395167,6176.410903815017,7725.834888519872,32452.694279383468,3,ok,P_Power,SE,6,SFS_LGBM_2,own_lags_LGBM_1,0.11832821167594289,1.0
3.157015188366449,0.002529011704508125,59,19515.271028577972,6181.557535893852,7141.5392297295075,31889.002827426437,3,ok,P_Power,SE,6,SFS_LGBM_2,own_lags_LGBM_2,0.14415366715696312,1.0
-2.070823114921781,0.042835455389993046,59,-32142.555706434287,15521.632666172154,-63212.47919679092,-1072.6322160776544,3,ok,P_Power,SE,6,SFS_LGBM_2,seasonal_naive_lag168,1.0,1.0
1.4005573121750305,0.16667382152270815,59,11310.734802040299,8075.881439278633,-4854.89827484773,27476.36787892833,3,ok,P_Power,SE,6,SFS_LGBM_2,seasonal_naive_lag24,1.0,1.0
-1.5509889419051408,0.12634426400260146,59,-16589.221989566726,10695.899591127665,-37999.39120978885,4820.947230655398,3,ok,P_Power,SE,6,SFS_shared_LGBM,mi_top_k_nolags_LGBM,1.0,1.0
4.548306221552933,2.8071898650417114e-05,59,25280.587956352538,5558.242282930757,14154.557197494712,36406.61871521037,3,ok,P_Power,SE,6,SFS_shared_LGBM,mutual_lags_LGBM_0,0.002498398979887123,0.05973700032808762
3.706017482541253,0.0004720900835173834,59,21068.952463489437,5685.06558934046,9689.0572747942,32448.847652184675,3,ok,P_Power,SE,6,SFS_shared_LGBM,mutual_lags_LGBM_1,0.03351839592973423,0.8813921859269549
3.0545656989535086,0.003401676964907928,59,18982.58823309103,6214.496626998218,6542.921679667106,31422.254786514957,3,ok,P_Power,SE,6,SFS_shared_LGBM,mutual_lags_LGBM_2,0.1836905561050281,1.0
3.94131958187068,0.00022048889732632606,59,21840.152815543115,5541.3300956369185,10747.975477686505,32932.33015339973,3,ok,P_Power,SE,6,SFS_shared_LGBM,own_lags_LGBM_0,0.01741862288877976,0.43370166104088337
3.4721281630254524,0.0009823118181544834,59,20920.63376819946,6025.305745042022,8859.673911028109,32981.593625370806,3,ok,P_Power,SE,6,SFS_shared_LGBM,own_lags_LGBM_1,0.06581489181635039,1.0
3.362651354301034,0.0013720598790954268,59,20346.640212825772,6050.773056445829,8234.70199314325,32458.578432508293,3,ok,P_Power,SE,6,SFS_shared_LGBM,own_lags_LGBM_2,0.08643977238301188,1.0
-2.012062280890904,0.04886586922078738,59,-31311.18652218649,15561.738232239248,-62461.39002535117,-160.9830190218163,3,ok,P_Power,SE,6,SFS_shared_LGBM,seasonal_naive_lag168,1.0,1.0
1.5262413625601525,0.13238489576433188,59,12142.103986288095,7955.559509880304,-3782.678580797212,28066.886553373402,3,ok,P_Power,SE,6,SFS_shared_LGBM,seasonal_naive_lag24,1.0,1.0
4.788105977742719,1.203251939448906e-05,59,41869.80994591927,8744.545367322502,24365.70059324859,59373.91929858994,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,mutual_lags_LGBM_0,0.0010949592648985046,0.025942111814518415
3.9785940876424855,0.00019503146358567627,59,37658.17445305616,9465.196404434035,18711.525319431938,56604.82358668039,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,mutual_lags_LGBM_1,0.015602517086854102,0.3871374552175674
3.882754634822527,0.0002670630972357284,59,35571.81022265776,9161.488058923836,17233.099394322122,53910.5210509934,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,mutual_lags_LGBM_2,0.020563858487151088,0.5207730396096705
4.590587841233122,2.420632960350907e-05,59,38429.37480510984,8371.340694090053,21672.315772013266,55186.43383820641,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,own_lags_LGBM_0,0.0021785696643158163,0.051656307373888356
4.049603807329924,0.00015415069206424218,59,37509.85575776619,9262.598896680225,18968.749597657017,56050.961917875364,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,own_lags_LGBM_1,0.012794507441332101,0.30984289104912677
4.102095332876633,0.00012938624643838562,59,36935.862202392505,9004.145248982033,18912.107227721914,54959.6171770631,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,own_lags_LGBM_2,0.010997830947262777,0.2622659215306076
-0.9175388764773237,0.3626600953303283,59,-14721.964532619764,16045.058046086626,-46839.63775759656,17395.708692357028,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,seasonal_naive_lag168,1.0,1.0
2.4890632977272875,0.01569904307767245,59,28731.32597585482,11543.02745216998,5625.4461048777375,51837.2058468319,3,ok,P_Power,SE,6,mi_top_k_nolags_LGBM,seasonal_naive_lag24,0.7221559815729327,1.0
-2.0096890333783963,0.04912407848949021,59,-4211.635492863108,2095.6652610991864,-8406.56528692114,-16.70569880507628,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,mutual_lags_LGBM_1,1.0,1.0
-3.168465818828834,0.00244574423954141,59,-6297.999723261512,1987.7126923179035,-10276.838972931659,-2319.1604735913656,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,mutual_lags_LGBM_2,0.14185316589340177,1.0
-2.7238467313922805,0.008512151056185057,59,-3440.4351408094285,1263.0795636033704,-5968.763587140829,-912.1066944780277,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,own_lags_LGBM_0,0.4256075528092529,1.0
-1.692655788443778,0.09588672135038967,59,-4359.954188153081,2575.806739869781,-9515.99157512956,796.0831988233977,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,own_lags_LGBM_1,1.0,1.0
-3.0978604067032673,0.0030032031474390296,59,-4933.947743526772,1592.695310883121,-8122.073794237647,-1745.8216928158968,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,own_lags_LGBM_2,0.16817937625658566,1.0
-4.099019505234036,0.00013072458221565148,59,-56591.77447853904,13806.173502291713,-84227.83336721902,-28955.715589859054,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,seasonal_naive_lag168,0.010997830947262777,0.2647172789866942
-1.993855255467855,0.05087703468679118,59,-13138.48397006445,6589.487343193087,-26328.77599648779,51.8080563588901,3,ok,P_Power,SE,6,mutual_lags_LGBM_0,seasonal_naive_lag24,1.0,1.0
-1.1045361364887487,0.2739218427233142,59,-2086.3642303984043,1888.9053616940282,-5867.419118797021,1694.6906580002124,3,ok,P_Power,SE,6,mutual_lags_LGBM_1,mutual_lags_LGBM_2,1.0,1.0
0.39383467210272655,0.6951472988893412,59,771.2003520536798,1958.1829805287496,-3148.528757226348,4690.929461333707,3,ok,P_Power,SE,6,mutual_lags_LGBM_1,own_lags_LGBM_0,1.0,1.0
-0.13014541252001754,0.8969017101782372,59,-148.31869528997365,1139.6382893416308,-2429.5525846664827,2132.9151940865354,3,ok,P_Power,SE,6,mutual_lags_LGBM_1,own_lags_LGBM_1,1.0,1.0
-0.39451964644123577,0.6946444155178514,59,-722.312250663663,1830.8650967810609,-4387.186926001572,2942.5624246742454,3,ok,P_Power,SE,6,mutual_lags_LGBM_1,own_lags_LGBM_2,1.0,1.0
-3.877033091976414,0.00027208986679237593,59,-52380.13898567592,13510.366752885733,-79424.07633214179,-25336.201639210052,3,ok,P_Power,SE,6,mutual_lags_LGBM_1,seasonal_naive_lag168,0.02067882987622057,0.5303031503783406
-1.8789861893364,0.0652743010951978,59,-8926.848477201343,4750.885625377604,-18436.779298693968,583.0823442912788,3,ok,P_Power,SE,6,mutual_lags_LGBM_1,seasonal_naive_lag24,1.0,1.0
1.54632226190148,0.12746619522883962,59,2857.5645824520843,1847.974806324134,-841.5588976268405,6556.68806253101,3,ok,P_Power,SE,6,mutual_lags_LGBM_2,own_lags_LGBM_0,1.0,1.0
0.9908215834371316,0.3258883932486064,59,1938.0455351084306,1955.9985041761065,-1977.3108696628096,5853.401939879671,3,ok,P_Power,SE,6,mutual_lags_LGBM_2,own_lags_LGBM_1,1.0,1.0
0.7818050451997355,0.43750910879113925,59,1364.0519797347415,1744.7469648731337,-2128.4385252611437,4856.542484730627,3,ok,P_Power,SE,6,mutual_lags_LGBM_2,own_lags_LGBM_2,1.0,1.0
-3.984694147143821,0.0001911446883751107,59,-50293.77475527752,12621.740313827466,-75558.93302180673,-25028.616488748306,3,ok,P_Power,SE,6,mutual_lags_LGBM_2,seasonal_naive_lag168,0.015482719758383967,0.37999564048972007
-1.210725355363465,0.23091130027485834,59,-6840.48424680294,5649.905832482874,-18149.999535458053,4469.031041852171,3,ok,P_Power,SE,6,mutual_lags_LGBM_2,seasonal_naive_lag24,1.0,1.0
-0.4140301193663018,0.6803791807406425,59,-919.5190473436534,2220.898925785962,-5365.131257608786,3526.0931629214792,3,ok,P_Power,SE,6,own_lags_LGBM_0,own_lags_LGBM_1,1.0,1.0
-0.9128724361353296,0.3650887085766087,59,-1493.5126027173433,1636.0583840609424,-4768.439275174533,1781.4140697398461,3,ok,P_Power,SE,6,own_lags_LGBM_0,own_lags_LGBM_2,1.0,1.0
-3.87312967662671,0.0002755713504741255,59,-53151.33933772961,13723.098314648118,-80621.10517080476,-25681.573504654454,3,ok,P_Power,SE,6,own_lags_LGBM_0,seasonal_naive_lag168,0.02067882987622057,0.5365374193731223
-1.5849499064027506,0.1184154932647161,59,-9698.048829255024,6118.836179034834,-21946.230191449475,2550.1325329394294,3,ok,P_Power,SE,6,own_lags_LGBM_0,seasonal_naive_lag24,1.0,1.0
-0.26623109133899187,0.7910054148888855,59,-573.9935553736897,2155.9974550185952,-4889.691356857043,3741.7042461096635,3,ok,P_Power,SE,6,own_lags_LGBM_1,own_lags_LGBM_2,1.0,1.0
-3.921626461299995,0.0002352014113997829,59,-52231.82029038595,13318.917751557456,-78892.53082357085,-25571.10975720104,3,ok,P_Power,SE,6,own_lags_LGBM_1,seasonal_naive_lag168,0.01834571008918307,0.4614651691663741
-2.088412207412863,0.041160681294317,59,-8778.52978191137,4203.44688215851,-17192.642899603838,-364.41666421890295,3,ok,P_Power,SE,6,own_lags_LGBM_1,seasonal_naive_lag24,1.0,1.0
-3.819850484640058,0.0003275882867044585,59,-51657.82673501227,13523.520604466788,-78728.0943761718,-24587.559093852753,3,ok,P_Power,SE,6,own_lags_LGBM_2,seasonal_naive_lag168,0.02391394492942547,0.6276591573257424
-1.3771565598678635,0.1737558414682637,59,-8204.536226537679,5957.5915082050615,-20129.951311906934,3720.8788588315765,3,ok,P_Power,SE,6,own_lags_LGBM_2,seasonal_naive_lag24,1.0,1.0
3.0800615993859846,0.0031614201674081016,59,43453.29050847459,14107.92904828172,15213.202267448614,71693.37874950055,3,ok,P_Power,SE,6,seasonal_naive_lag168,seasonal_naive_lag24,0.1738781092074456,1.0
-0.5366458611080505,0.5935648378054499,59,-1491.3180263183826,2778.961200295393,-7054.013248710902,4071.3771960741365,3,ok,P_Power,SE,7,LagDrop_LGBM,SFS_LGBM,1.0,1.0
-1.4486888874552346,0.15280953430250557,59,-4243.9455902987775,2929.5079344148817,-10107.99284255924,1620.1016619616857,3,ok,P_Power,SE,7,LagDrop_LGBM,SFS_LGBM_1,1.0,1.0
-0.0762830444957416,0.9394564430898182,59,-226.2602600283394,2966.0622688043095,-6163.478962557411,5710.958442500733,3,ok,P_Power,SE,7,LagDrop_LGBM,SFS_LGBM_2,1.0,1.0
-0.19132866656001835,0.848936317438677,59,-626.6789395590878,3275.405357840109,-7183.115112010616,5929.757232892441,3,ok,P_Power,SE,7,LagDrop_LGBM,SFS_shared_LGBM,1.0,1.0
-3.174004224832427,0.002406399601951757,59,-26539.177299785286,8361.418391365385,-43276.374686034906,-9801.979913535662,3,ok,P_Power,SE,7,LagDrop_LGBM,mi_top_k_nolags_LGBM,0.1732607713405265,1.0
3.289682787901308,0.0017087567744519814,59,15500.017690683111,4711.70586650135,6068.513677557681,24931.52170380854,3,ok,P_Power,SE,7,LagDrop_LGBM,mutual_lags_LGBM_0,0.12473924453499464,1.0
1.9961221138607728,0.05062281952534176,59,10256.712705893075,5138.319261468023,-28.75079890770212,20542.17621069385,3,ok,P_Power,SE,7,LagDrop_LGBM,mutual_lags_LGBM_1,1.0,1.0
1.5412969174073945,0.12868323111003446,59,7143.864975235253,4634.970001271333,-2134.035514798238,16421.765465268745,3,ok,P_Power,SE,7,LagDrop_LGBM,mutual_lags_LGBM_2,1.0,1.0
2.7448326761290796,0.008045897485161452,59,12172.425501568288,4434.669408969053,3295.470209230916,21049.38079390566,3,ok,P_Power,SE,7,LagDrop_LGBM,own_lags_LGBM_0,0.49732967413524143,1.0
1.7989106963935297,0.07723626044591823,59,9364.425250735783,5205.608743952469,-1055.7327876531926,19784.58328912476,3,ok,P_Power,SE,7,LagDrop_LGBM,own_lags_LGBM_1,1.0,1.0
1.9231448423023754,0.05937576722907274,59,9225.514985082093,4797.098368335778,-376.92069198021636,18827.9506621444,3,ok,P_Power,SE,7,LagDrop_LGBM,own_lags_LGBM_2,1.0,1.0
-2.9535988046015778,0.004530564375872286,59,-36130.19031949584,12232.599181448268,-60616.397977541536,-11643.982661450147,3,ok,P_Power,SE,7,LagDrop_LGBM,seasonal_naive_lag168,0.3216700706869323,1.0
-0.2718036268889855,0.7867382000126399,59,-2175.133558273512,8002.5921036069,-18194.062090546046,13843.794973999022,3,ok,P_Power,SE,7,LagDrop_LGBM,seasonal_naive_lag24,1.0,1.0
-1.638103079282931,0.1068145940767998,59,-2752.6275639803944,1680.375062346711,-6116.263706201446,611.0085782406577,3,ok,P_Power,SE,7,SFS_LGBM,SFS_LGBM_1,1.0,1.0
1.1013731973918863,0.27528398432837115,59,1265.057766290044,1148.6186238105047,-1034.1522156062822,3564.26774818637,3,ok,P_Power,SE,7,SFS_LGBM,SFS_LGBM_2,1.0,1.0
0.6156724432127344,0.5405192915153993,59,864.6390867592959,1404.381658284705,-1946.536233042078,3675.81440656067,3,ok,P_Power,SE,7,SFS_LGBM,SFS_shared_LGBM,1.0,1.0
-2.7258363293364485,0.008466906496320002,59,-25047.8592734669,9189.054751340962,-43441.75083199395,-6653.967714939845,3,ok,P_Power,SE,7,SFS_LGBM,mi_top_k_nolags_LGBM,0.49732967413524143,1.0
3.538268682548544,0.0008005104376789915,59,16991.335717001497,4802.160955386514,7378.766170924724,26603.905263078268,3,ok,P_Power,SE,7,SFS_LGBM,mutual_lags_LGBM_0,0.06083879326360336,1.0
2.3152191754896108,0.024159506966598656,59,11748.03073221146,5074.262884734033,1590.789996690106,21905.271467732815,3,ok,P_Power,SE,7,SFS_LGBM,mutual_lags_LGBM_1,1.0,1.0
1.7365099391089367,0.08778287665211529,59,8635.183001553636,4972.723050456392,-1318.8036723569548,18589.169675464225,3,ok,P_Power,SE,7,SFS_LGBM,mutual_lags_LGBM_2,1.0,1.0
2.8166430296589824,0.006622313518601343,59,13663.743527886672,4851.073914588664,3953.2640561736735,23374.22299959967,3,ok,P_Power,SE,7,SFS_LGBM,own_lags_LGBM_0,0.4503173192648913,1.0
2.0633297931359107,0.04356670862933526,59,10855.743277054164,5261.2739432969065,324.1592358789967,21387.32731822933,3,ok,P_Power,SE,7,SFS_LGBM,own_lags_LGBM_1,1.0,1.0
2.18401003650049,0.033018703384415156,59,10716.83301140048,4906.952272331317,894.5008540086892,20539.16516879227,3,ok,P_Power,SE,7,SFS_LGBM,own_lags_LGBM_2,1.0,1.0
-2.694435634137121,0.009207355017899939,59,-34638.87229317746,12855.705979508537,-60372.36372339015,-8905.380862964768,3,ok,P_Power,SE,7,SFS_LGBM,seasonal_naive_lag168,0.5156118810023966,1.0
-0.08784874808151948,0.9302995059170617,59,-683.8155319551316,7784.009981799436,-16265.2044092841,14897.573345373838,3,ok,P_Power,SE,7,SFS_LGBM,seasonal_naive_lag24,1.0,1.0
1.729331892979837,0.08906916615817112,59,4017.685330270438,2323.2586795976486,-632.8221888723488,8668.192849413224,3,ok,P_Power,SE,7,SFS_LGBM_1,SFS_LGBM_2,1.0,1.0
1.5113142272372118,0.13613803400018384,59,3617.26665073969,2393.457684410413,-1173.7594437064035,8408.292745185783,3,ok,P_Power,SE,7,SFS_LGBM_1,SFS_shared_LGBM,1.0,1.0
-2.336783873313988,0.022925665429977475,59,-22295.231709486507,9540.990060782891,-41393.598330211535,-3196.8650887614785,3,ok,P_Power,SE,7,SFS_LGBM_1,mi_top_k_nolags_LGBM,1.0,1.0
3.504847885809967,0.0008879549574293406,59,19743.963280981887,5633.329583551691,8467.628959633868,31020.297602329905,3,ok,P_Power,SE,7,SFS_LGBM_1,mutual_lags_LGBM_0,0.06570866684977121,1.0
2.40845450151787,0.019218654873891013,59,14500.658296191854,6020.73167130754,2448.854442388585,26552.462149995124,3,ok,P_Power,SE,7,SFS_LGBM_1,mutual_lags_LGBM_1,0.9993700534423327,1.0
1.9772330004838212,0.05277484952191616,59,11387.810565534031,5759.468187485986,-141.01760473493778,22916.638735803,3,ok,P_Power,SE,7,SFS_LGBM_1,mutual_lags_LGBM_2,1.0,1.0
2.934999911139418,0.004773215728099028,59,16416.371091867066,5593.312296044992,5220.140074589273,27612.602109144857,3,ok,P_Power,SE,7,SFS_LGBM_1,own_lags_LGBM_0,0.334125100966932,1.0
2.187944298349293,0.03271626533137379,59,13608.370841034557,6219.7062563710915,1158.2760814090343,26058.465600660078,3,ok,P_Power,SE,7,SFS_LGBM_1,own_lags_LGBM_1,1.0,1.0
2.3154648694722373,0.024145123037338928,59,13469.460575380872,5817.173368927407,1825.1229344948388,25113.798216266907,3,ok,P_Power,SE,7,SFS_LGBM_1,own_lags_LGBM_2,1.0,1.0
-2.4839435263259872,0.015903978185851646,59,-31886.24472919707,12836.944315058632,-57582.18060764873,-6190.3088507454195,3,ok,P_Power,SE,7,SFS_LGBM_1,seasonal_naive_lag168,0.8429108438501373,1.0
0.23874006065926637,0.8121486968848644,59,2068.8120320252633,8665.542038953843,-15277.154976944199,19414.779040994727,3,ok,P_Power,SE,7,SFS_LGBM_1,seasonal_naive_lag24,1.0,1.0
-0.4472610663889057,0.6563524635371332,59,-400.418679530748,895.2683558254835,-2192.4930003885765,1391.6556413270803,3,ok,P_Power,SE,7,SFS_LGBM_2,SFS_shared_LGBM,1.0,1.0
-2.7848857761161523,0.007220527572447808,59,-26312.917039756947,9448.472632315059,-45226.089906329755,-7399.744173184135,3,ok,P_Power,SE,7,SFS_LGBM_2,mi_top_k_nolags_LGBM,0.47655481978155534,1.0
3.5106712296617677,0.0008720917259768778,59,15726.277950711452,4479.564425697186,6759.455518438383,24693.10038298452,3,ok,P_Power,SE,7,SFS_LGBM_2,mutual_lags_LGBM_0,0.06540687944826583,1.0
2.284291170947649,0.026032148551656933,59,10482.972965921417,4589.157940654521,1296.7752786093188,19669.170653233516,3,ok,P_Power,SE,7,SFS_LGBM_2,mutual_lags_LGBM_1,1.0,1.0
1.603682483895964,0.11421636000159711,59,7370.125235263592,4595.750910341499,-1829.2697147433691,16569.520185270554,3,ok,P_Power,SE,7,SFS_LGBM_2,mutual_lags_LGBM_2,1.0,1.0
2.7307998803488505,0.008354992707868242,59,12398.68576159663,4540.312840504716,3310.2621652692196,21487.10935792404,3,ok,P_Power,SE,7,SFS_LGBM_2,own_lags_LGBM_0,0.49732967413524143,1.0
1.9957840307032697,0.05066066420110373,59,9590.685510764119,4805.472617888708,-28.513048044884272,19209.88406957312,3,ok,P_Power,SE,7,SFS_LGBM_2,own_lags_LGBM_1,1.0,1.0
2.0756307409105648,0.042371918431703987,59,9451.775245110435,4553.6882157391865,336.57792631918346,18566.972563901687,3,ok,P_Power,SE,7,SFS_LGBM_2,own_lags_LGBM_2,1.0,1.0
-2.8078545228446017,0.006783117803729083,59,-35903.930059467515,12786.962346999979,-61499.81615856417,-10308.043960370858,3,ok,P_Power,SE,7,SFS_LGBM_2,seasonal_naive_lag168,0.4544688928498486,1.0
-0.2655296512176434,0.7915430071134419,59,-1948.8732982451743,7339.569382583813,-16640.617657460247,12742.871060969897,3,ok,P_Power,SE,7,SFS_LGBM_2,seasonal_naive_lag24,1.0,1.0
-2.7234248048812195,0.008521774356340625,59,-25912.498360226196,9514.673698272478,-44958.18705799503,-6866.809662457366,3,ok,P_Power,SE,7,SFS_shared_LGBM,mi_top_k_nolags_LGBM,0.49732967413524143,1.0
3.568954986964303,0.000727492038552789,59,16126.6966302422,4518.604658547211,7081.726681288135,25171.666579196266,3,ok,P_Power,SE,7,SFS_shared_LGBM,mutual_lags_LGBM_0,0.05601688696856476,1.0
2.3481539676963403,0.02229799281278378,59,10883.391645452166,4634.871390537194,1605.6885462493228,20161.09474465501,3,ok,P_Power,SE,7,SFS_shared_LGBM,mutual_lags_LGBM_1,1.0,1.0
1.6568248239023144,0.10295536115267065,59,7770.543914794339,4690.021420908217,-1617.553964453321,17158.641794042,3,ok,P_Power,SE,7,SFS_shared_LGBM,mutual_lags_LGBM_2,1.0,1.0
2.7691506265602084,0.007535015920816343,59,12799.104441127374,4622.032589475352,3547.100994485483,22051.107887769263,3,ok,P_Power,SE,7,SFS_shared_LGBM,own_lags_LGBM_0,0.4897760348530623,1.0
2.045113871723013,0.04538961080780842,59,9991.104190294867,4885.353489816848,212.00669349853888,19770.201687091198,3,ok,P_Power,SE,7,SFS_shared_LGBM,own_lags_LGBM_1,1.0,1.0
2.0551367958410713,0.04437859787715811,59,9852.193924641182,4793.93583170659,256.0887524437694,19448.299096838593,3,ok,P_Power,SE,7,SFS_shared_LGBM,own_lags_LGBM_2,1.0,1.0
-2.7502892147635243,0.007928570674754897,59,-35503.511379936754,12909.010146770845,-61343.70269373621,-9663.320066137301,3,ok,P_Power,SE,7,SFS_shared_LGBM,seasonal_naive_lag168,0.49732967413524143,1.0
-0.21062236820289815,0.8339201793901878,59,-1548.4546187144267,7351.805185395879,-16264.691598350963,13167.78236092211,3,ok,P_Power,SE,7,SFS_shared_LGBM,seasonal_naive_lag24,1.0,1.0
4.846977795699231,9.749167129265662e-06,59,42039.19499046839,8673.279879220856,24677.73901134693,59400.65096958986,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,mutual_lags_LGBM_0,0.0008871742087631753,0.021097197667730893
4.031225215497476,0.000163857915626794,59,36795.89000567835,9127.71875513721,18524.775783159814,55067.00422819689,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,mutual_lags_LGBM_1,0.014179171660060887,0.328535120831722
3.7381288512405924,0.00042609141988315485,59,33683.04227502053,9010.669138342293,15646.228316952878,51719.85623308818,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,mutual_lags_LGBM_2,0.03366122217076924,0.8031823264797469
4.594397370062598,2.388472542378204e-05,59,38711.60280135357,8425.828173592683,21845.475227869578,55577.730374837556,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,own_lags_LGBM_0,0.0021496252881403836,0.051017773505198434
4.03284540899556,0.000162978984598401,59,35903.602550521064,8902.796638431868,18082.718861582565,53724.48623945956,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,own_lags_LGBM_1,0.014179171660060887,0.3270988220889908
4.080569406439843,0.0001390377444908415,59,35764.69228486738,8764.632756503177,18220.373654062918,53309.01091567184,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,own_lags_LGBM_2,0.012235321515194053,0.280717206127009
-0.6407883162180688,0.5241840670425582,59,-9591.013019710565,14967.521686907001,-39551.7628747153,20369.73683529417,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,seasonal_naive_lag168,1.0,1.0
2.1848372622210896,0.03295490907445908,59,24364.04374151177,11151.422654126405,2042.046041653677,46686.04144136986,3,ok,P_Power,SE,7,mi_top_k_nolags_LGBM,seasonal_naive_lag24,1.0,1.0
-2.186070694584128,0.032859989802586566,59,-5243.304984790036,2398.5065980620116,-10044.437577968474,-442.17239161159796,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,mutual_lags_LGBM_1,1.0,1.0
-3.6871690413321314,0.0005012644577001582,59,-8356.152715447857,2266.2787145850184,-12892.602442378879,-3819.702988516836,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,mutual_lags_LGBM_2,0.03909862770061234,0.9318506268645942
-2.643735491238734,0.01052888557922932,59,-3327.5921891148214,1258.6706197130422,-5847.0951753743375,-808.0892028553058,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,own_lags_LGBM_0,0.5685598212783833,1.0
-2.314223033293104,0.02421790332196359,59,-6135.592439947328,2651.2537260578874,-11442.653378302604,-828.5315015920514,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,own_lags_LGBM_1,1.0,1.0
-3.8428479271408937,0.0003040726935966755,59,-6274.502705601017,1632.7741364122342,-9542.855242117525,-3006.1501690845093,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,own_lags_LGBM_2,0.024629888181330713,0.5868946166322183
-4.150318099156452,0.00011005790788154954,59,-51630.20801017896,12440.06044275805,-76531.69450227128,-26728.72151808665,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,seasonal_naive_lag168,0.00979515380145791,0.22451813207836108
-2.664621256122767,0.009964806023274828,59,-17675.151248956623,6633.26962822302,-30953.08304082021,-4397.219457093037,3,ok,P_Power,SE,7,mutual_lags_LGBM_0,seasonal_naive_lag24,0.5480643312801156,1.0
-1.8143732160257027,0.07479319430097085,59,-3112.8477306578243,1715.6600985746293,-6547.114546824998,321.41908550934977,3,ok,P_Power,SE,7,mutual_lags_LGBM_1,mutual_lags_LGBM_2,1.0,1.0
0.8916561248130606,0.3762615554583978,59,1915.7127956752129,2148.4883492241474,-2384.953897449098,6216.379488799524,3,ok,P_Power,SE,7,mutual_lags_LGBM_1,own_lags_LGBM_0,1.0,1.0
-0.9587491979713793,0.34166478514657816,59,-892.2874551572947,930.6786978756163,-2755.243276816437,970.6683665018479,3,ok,P_Power,SE,7,mutual_lags_LGBM_1,own_lags_LGBM_1,1.0,1.0
-0.4863828850660947,0.6285285273165031,59,-1031.1977208109813,2120.135704756247,-5275.110429782142,3212.71498816018,3,ok,P_Power,SE,7,mutual_lags_LGBM_1,own_lags_LGBM_2,1.0,1.0
-3.8715886078302537,0.00027695759736456687,59,-46386.90302538892,11981.361586706764,-70370.20399736596,-22403.60205341189,3,ok,P_Power,SE,7,mutual_lags_LGBM_1,seasonal_naive_lag168,0.02298748058125905,0.5389594844714471
